product,name,description,flowerydescription,availability,sku,price
pearl-necklaces-grace-pendant-yellow-gold,Grace Pendant - Yellow Gold,"Paspaley pendant featuring a 12mm round pearl set in 18kt yellow gold, with one white diamond (0.25ct). Chain sold separately.","A perfectly round pearl complemented by a single sparkling diamond creates a distinctive touch of glamour for a simply elegant look.

    	
		Paspaley pendant featuring a 12mm round pearl set in 18kt yellow gold, with one white diamond (0.25ct). Chain sold separately.",In stock,SKU    C00P28YPR12,"AUD 5,880.00"
pearl-necklaces-keshi-rope-strand-of-the-harvest,Keshi Rope Strand of The Harvest,"Paspaley 124cm rope length strand featuring 110, 8-10mm keshi baroque pearls. Identified by the Paspaley Strand Signature, a brilliant cut yellow diamond set seamlessly in the end pearl.","This pearl strand has been expertly matched in colour, size, shape and lustre by our skilled graders and features the world’s most refined stringing technique. A unique interchangeable clasp mechanism enables you to instantly personalise your look. All Paspaley strands are unique and price is indicative of the strand pictured. For more information on other available strands visit a boutique or contact the Personal Shopper.

    	
		Paspaley 124cm rope length strand featuring 110, 8-10mm keshi baroque pearls. Identified by the Paspaley Strand Signature, a brilliant cut yellow diamond set seamlessly in the end pearl.",Out of stock,SKU    SRKQ0810001,"AUD 44,800.00"
pearl-necklaces-kimberley-strand,Kimberley Strand,"Paspaley Kimberley Strand in 18kt yellow gold with 18, 10-12mm Paspaley pearls of mixed shapes and sizes and dark sandalwood.","Crafted in earthy sandalwood from the Kimberley this strand features hand-selected Paspaley pearls. This long fluid necklace hosts unique versatility and it can be playfully detached into bracelets and smaller necklaces. This piece celebrates elements unique to the Kimberley and  the raw beauty of Australia’s northwest coast, the birthplace of our pearls.

    	
		Paspaley Kimberley Strand in 18kt yellow gold with 18, 10-12mm Paspaley pearls of mixed shapes and sizes and dark sandalwood.",In stock,SKU    B20N51YMX10,"AUD 8,480.00"
pearl-necklaces-large-baroque-strand,LARGE BAROQUE STRAND,"Paspaley 43.5cm choker length strand featuring 22, 15-18mm baroque pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.","This unique baroque strand is expertly matched in colour, size, shape and lustre by our skilled graders, featuring the world’s most refined stringing technique. Paspaley’s clasp mechanism enables you to instantly personalise your strand with one of our beautiful, interchangeable claps. All Paspaley strands are unique and price is indicative of the strand pictured. For more information on other available strands visit a boutique or contact the Personal Shopper

    	
		Paspaley 43.5cm choker length strand featuring 22, 15-18mm baroque pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.",Out of stock,SKU    SCPQ1518002,"AUD 89,800.00"
pearl-necklaces-large-grace-pendant-white-gold,Large Grace Pendant - White Gold,"Paspaley pendant featuring a 14mm round pearl set in 18kt white gold, with one white diamond (0.25ct). Chain sold separately.","A perfectly round pearl is complemented by a single sparkling diamond, creating a distinctive look for any occasion.

    	
		Paspaley pendant featuring a 14mm round pearl set in 18kt white gold, with one white diamond (0.25ct). Chain sold separately.",In stock,SKU    C00P28WPR14,"AUD 7,280.00"
pearl-necklaces-large-grace-pendant-yellow-gold,Large Grace Pendant - Yellow Gold,"Paspaley pendant featuring a 14mm round pearl set in 18kt yellow gold, with one white diamond (0.25ct). Chain sold separately.","A perfectly round pearl is complemented by a single sparkling diamond, creating a distinctive look for any occasion.

    	
		Paspaley pendant featuring a 14mm round pearl set in 18kt yellow gold, with one white diamond (0.25ct). Chain sold separately.",In stock,SKU    C00P28YPR14,"AUD 7,280.00"
pearl-necklaces-lavalier-blue-sapphire-white-gold,Lavalier Blue Sapphire - White Gold,"Paspaley Lavalier Necklace featuring a loose 15mm button pearl encased in 18kt white gold, with 12 blue sapphires (0.70ct), 12 aquamarines (0.30ct), 46 white diamonds (0.30ct) and one 6mm keshi pearl. Length is adjustable (42-85cm).","This Lavalier combines vibrant gems in dynamic tones of oceanic aquamarine, deep blue sapphire, and sparkling diamonds. This signature design features a Paspaley button pearl, hand-selected by our team of expert pearl graders, and nestled in an exceptional gold net.

    	
		Paspaley Lavalier Necklace featuring a loose 15mm button pearl encased in 18kt white gold, with 12 blue sapphires (0.70ct), 12 aquamarines (0.30ct), 46 white diamonds (0.30ct) and one 6mm keshi pearl. Length is adjustable (42-85cm).",In stock,SKU    DH20N24WPB15,"AUD 15,160.00"
pearl-necklaces-lavalier-circlé-rose-gold,Lavalier Circlé - Rose Gold,"Paspaley necklace featuring a loose 15mm circlé pearl encased in 18kt rose gold, with 12 white diamonds on clasp (0.03ct). Length is adjustable (40-73cm).","This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in a gold mesh net of your choice.

    	
		Paspaley necklace featuring a loose 15mm circlé pearl encased in 18kt rose gold, with 12 white diamonds on clasp (0.03ct). Length is adjustable (40-73cm).",In stock,SKU    DH16N01RC,"AUD 5,660.00"
pearl-necklaces-lavalier-circlé-white-gold,Lavalier Circlé - White Gold,"Paspaley necklace featuring a loose 15mm circlé pearl encased in 18kt white gold, with 12 white diamonds on clasp (0.03ct). Length is adjustable (40-73cm).","This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in a gold mesh net of your choice.

    	
		Paspaley necklace featuring a loose 15mm circlé pearl encased in 18kt white gold, with 12 white diamonds on clasp (0.03ct). Length is adjustable (40-73cm).",In stock,SKU    DH13N01W83C,"AUD 5,660.00"
pearl-necklaces-lavalier-circlé-yellow-gold,Lavalier Circlé - Yellow Gold,"Paspaley necklace featuring a loose 15mm circlé pearl encased in 18kt yellow gold, with 12 white diamonds on clasp (0.03ct). Length is adjustable (40-73cm).","This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in a gold mesh net of your choice.

    	
		Paspaley necklace featuring a loose 15mm circlé pearl encased in 18kt yellow gold, with 12 white diamonds on clasp (0.03ct). Length is adjustable (40-73cm).",In stock,SKU    DH13N01Y83C,"AUD 5,660.00"
pearl-necklaces-lavalier-diamond-circle--yellow-gold,Lavalier Diamond Circle  - Yellow Gold,"Paspaley necklace featuring a loose 15mm circlé pearl encased in 18ct yellow gold, with 43 white diamonds (1.10ct). Length is adjustable (40cm-78cm).","This signature design features a precious circlé pearl entwined in fine yellow gold mesh and white diamonds.

    	
		Paspaley necklace featuring a loose 15mm circlé pearl encased in 18ct yellow gold, with 43 white diamonds (1.10ct). Length is adjustable (40cm-78cm).",In stock,SKU    DH17N17YC15,"AUD 13,780.00"
pearl-necklaces-lavalier-diamond-circle-white-gold,Lavalier Diamond Circle - White Gold,"Paspaley necklace featuring a loose 13mm circlé pearl encased in 18ct white gold, with 43 white diamonds (1.10ct). Length is adjustable (40cm-78cm).","This signature Paspaley design features a precious circlé pearl entwined in fine white gold mesh and white diamonds.

    	
		Paspaley necklace featuring a loose 13mm circlé pearl encased in 18ct white gold, with 43 white diamonds (1.10ct). Length is adjustable (40cm-78cm).",In stock,SKU    DH17N17WC15,"AUD 13,780.00"
pearl-necklaces-lavalier-hero-blue-sapphire,Lavalier Hero - Blue Sapphire,"Paspaley Lavalier Hero Necklace featuring a loose 15mm round pearl encased in 18kt white gold, with 64 blue sapphires (8.50ct), 127 white diamonds (2.17ct) and one 8mm Keshi pearl. Length is adjustable (42-85cm).","Our latest hero Lavalier takes inspiration from the spring season, with marquise shaped cabochons reflecting leaf motifs, in fresh pinks and blues. Lavalier is a fluid design, constantly in motion combining white gold, white diamonds and exquisite Sapphires. 

This design features a Paspaley round pearl, however Lavalier enables you to create your unique necklace by selecting your favourite Paspaley pearl from various shapes and sizes.

    	
		Paspaley Lavalier Hero Necklace featuring a loose 15mm round pearl encased in 18kt white gold, with 64 blue sapphires (8.50ct), 127 white diamonds (2.17ct) and one 8mm Keshi pearl. Length is adjustable (42-85cm).",Out of stock,SKU    DH20N40WPR15,"AUD 72,680.00"
pearl-necklaces-lavalier-hero-rhodolite,Lavalier Hero - Rhodolite,"Paspaley Lavalier Hero Necklace featuring a loose 15mm round pearl encased in 18kt rose gold, with  64 rhodolites (9.10ct), 127 white diamonds (2.17ct) and one 8mm Keshi pearl. Length is adjustable (42-85cm).","Our latest hero Lavalier takes inspiration from the spring season, with marquise shaped cabochons reflecting leaf motifs, in fresh pinks and blues. Lavalier is a fluid design, constantly in motion combining rose gold, white diamonds and exquisite Rhodolite gems. 

This design features a Paspaley round pearl, however Lavalier enables you to create your unique necklace by selecting your favourite Paspaley pearl from various shapes and sizes.

    	
		Paspaley Lavalier Hero Necklace featuring a loose 15mm round pearl encased in 18kt rose gold, with  64 rhodolites (9.10ct), 127 white diamonds (2.17ct) and one 8mm Keshi pearl. Length is adjustable (42-85cm).",Out of stock,SKU    DH20N41RPR15,"AUD 47,680.00"
pearl-necklaces-lavalier-noir-black-opal,Lavalier Noir - Black Opal,"Paspaley necklace featuring a loose 18mm round pearl encased in 18kt white gold, with 68 black opals (4.10ct), mother of pearl, 154 white diamonds  (0.95ct) and two, 8-10mm drop pearls.","Our new hero Lavalier necklace combines white gold, sparkling diamonds and luminous black opals. This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in this exceptional net.

    	
		Paspaley necklace featuring a loose 18mm round pearl encased in 18kt white gold, with 68 black opals (4.10ct), mother of pearl, 154 white diamonds  (0.95ct) and two, 8-10mm drop pearls.",Out of stock,SKU    H18N34WPR18,"AUD 145,600.00"
pearl-necklaces-lavalier-noir-diamond-hero-white-gold,Lavalier Noir Diamond Hero - White Gold,Paspaley Necklace featuring a loose 18mm round pearl encased in 18kt white gold with 246 white diamonds (9.25ct) and two 8-10mm drop pearls.,"Our latest Lavalier design reflects the mysterious depths of the ocean combining white gold and white diamonds that cascade from the Paspaley pearl. Create your perfect necklace by selecting your favourite Paspaley pearl, that sits loose just as it was revealed from the oyster.

    	
		Paspaley Necklace featuring a loose 18mm round pearl encased in 18kt white gold with 246 white diamonds (9.25ct) and two 8-10mm drop pearls.",Out of stock,SKU    H18N35WPR18,"AUD 135,600.00"
pearl-necklaces-lavalier-noir-rose-gold,Lavalier Noir - Rose Gold,"Paspaley necklace featuring a loose 18mm round pearl encased in 18kt rose gold, with black mother of pearl, 154 white diamonds (0.95ct), and two 8-10mm drop pearls. Length is adjustable length (70 – 80cm).","Our latest Lavalier design reflects the mysterious depths of the ocean combining rose gold with black mother-of-pearl. This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in this exceptional net.

    	
		Paspaley necklace featuring a loose 18mm round pearl encased in 18kt rose gold, with black mother of pearl, 154 white diamonds (0.95ct), and two 8-10mm drop pearls. Length is adjustable length (70 – 80cm).",Out of stock,SKU    H18N33RPR18,"AUD 99,600.00"
pearl-necklaces-lavalier-opal-hero-rose-gold,Lavalier Opal Hero - Rose Gold,"Paspaley necklace featuring a loose 16mm round pearl encased in 18kt rose gold, with 30 opals (0.90ct), 68 white diamonds (1.30ct), and one 6mm keshi pearl. Length is adjustable (42-85cm).","This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in a gold mesh net of your choice. This Lavalier net combines beautiful rose gold, opals and white diamonds, complete with a rare Paspaley keshi pearl.

    	
		Paspaley necklace featuring a loose 16mm round pearl encased in 18kt rose gold, with 30 opals (0.90ct), 68 white diamonds (1.30ct), and one 6mm keshi pearl. Length is adjustable (42-85cm).",Out of stock,SKU    DH15N30RH,"AUD 28,600.00"
pearl-necklaces-lavalier-opal-hero-white-gold,Lavalier Opal Hero - White Gold,"Paspaley necklace featuring a loose 15mm round pearl encased in 18kt white gold, with 18 opals (0.55ct), 22 white diamonds (0.40ct), and one 6mm keshi pearl. Length is adjustable (42-85cm).","This signature Lavalier design combines incredible opals, white diamonds and white gold encasing a round pearl. This unique piece features a rare keshi drop pearl.

    	
		Paspaley necklace featuring a loose 15mm round pearl encased in 18kt white gold, with 18 opals (0.55ct), 22 white diamonds (0.40ct), and one 6mm keshi pearl. Length is adjustable (42-85cm).",In stock,SKU    DH15N31WPR15,"AUD 18,360.00"
pearl-necklaces-lavalier-petite-circle-rose-gold,Lavalier Petite Circle - Rose Gold,"Paspaley necklace featuring a loose 13mm circlé pearl encased in 18ct rose gold, with 12 white diamonds on clasp (0.02ct). Length is adjustable (40cm-78cm).","This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in a gold mesh net of your choice.

    	
		Paspaley necklace featuring a loose 13mm circlé pearl encased in 18ct rose gold, with 12 white diamonds on clasp (0.02ct). Length is adjustable (40cm-78cm).",In stock,SKU    DH16N20RC13,"AUD 3,960.00"
pearl-necklaces-lavalier-petite-circlé-white-gold,Lavalier Petite Circlé - White Gold,"Paspaley necklace featuring a loose 13mm circlé pearl encased in 18ct white gold, with 12 white diamonds on clasp (0.02ct). Length is adjustable (40cm-78cm).","This signature Paspaley design enables you to create your perfect necklace. Select your favourite Paspaley pearl, which sits in a gold mesh net of your choice.

    	
		Paspaley necklace featuring a loose 13mm circlé pearl encased in 18ct white gold, with 12 white diamonds on clasp (0.02ct). Length is adjustable (40cm-78cm).",In stock,SKU    DH14N20WC,"AUD 3,960.00"
